condition,rt_reject,choice,session
3,0.357833333334383,0,7
7,NaN,1,7
8,NaN,1,7
4,NaN,1,7
4,NaN,1,7
6,0.37880000000041,0,7
8,NaN,1,7
2,0.424799999999777,0,7
2,0.342816666669933,0,7
8,NaN,1,7
4,NaN,1,7
6,0.367799999999988,0,7
6,0.309799999999996,0,7
8,NaN,1,7
9,NaN,1,7
9,NaN,1,7
3,0.256800000000112,0,7
1,NaN,1,7
7,NaN,1,7
1,NaN,1,7
5,NaN,1,7
7,NaN,1,7
4,NaN,1,7
1,NaN,1,7
1,NaN,1,7
7,3.30136666666476,0,7
5,0.477783333335537,0,7
6,0.308799999999792,0,7
9,NaN,1,7
2,0.0364833333351271,0,7
9,NaN,1,7
4,NaN,1,7
8,NaN,1,7
3,0.267816666665112,0,7
4,NaN,1,7
2,0.526766666670028,0,7
1,NaN,1,7
8,NaN,1,7
3,0.29383333333044,0,7
3,0.176833333334798,0,7
7,0.0798500000055355,0,7
6,0.480800000000272,0,7
9,NaN,1,7
5,NaN,1,7
3,0.274766666670075,0,7
3,0.428816666664716,0,7
7,NaN,1,7
4,NaN,1,7
1,NaN,1,7
5,1.07969999999978,0,7
6,0.386816666670711,0,7
6,0.34479999999985,0,7
4,0.284833333330425,0,7
5,0.655766666669479,0,7
9,0.689766666664582,0,7
3,0.43080000000009,0,7
6,0.42679999999973,0,7
5,NaN,1,7
9,NaN,1,7
1,NaN,1,7
7,NaN,1,7
1,NaN,1,7
9,0.758733333330383,0,7
3,0.334816666665574,0,7
3,0.314800000000105,0,7
2,0.390783333335094,0,7
5,NaN,1,7
4,NaN,1,7
9,NaN,1,7
8,NaN,1,7
4,NaN,1,7
7,NaN,1,7
9,0.640766666665513,0,7
6,0.375799999999799,0,7
1,NaN,1,7
2,0.384816666670304,0,7
9,0.275816666669925,0,7
2,0.389799999999923,0,7
3,0.378783333334468,0,7
7,NaN,1,7
8,NaN,1,7
6,0.448766666664596,0,7
6,0.435800000000199,0,7
8,NaN,1,7
8,NaN,1,7
5,0.587766666670177,0,7
1,NaN,1,7
3,0.279816666670285,0,7
3,0.321816666665654,0,7
6,0.341783333335115,0,7
8,NaN,1,7
1,NaN,1,7
5,NaN,1,7
6,0.256816666664236,0,7
7,NaN,1,7
5,0.972716666665292,0,7
4,NaN,1,7
1,NaN,1,7
3,0.373799999999392,0,7
2,0.395799999999326,0,7
9,NaN,1,7
6,0.255799999999908,0,7
4,NaN,1,7
4,NaN,1,7
6,0.493766666659667,0,7
5,NaN,1,7
5,NaN,1,7
4,NaN,1,7
7,NaN,1,7
5,NaN,1,7
9,NaN,1,7
3,0.431783333330714,0,7
4,NaN,1,7
7,NaN,1,7
8,NaN,1,7
1,NaN,1,7
4,NaN,1,7
2,0.527766666670686,0,7
9,NaN,1,7
3,0.278816666664625,0,7
4,NaN,1,7
2,0.48878333333505,0,7
7,NaN,1,7
2,0.426800000000185,0,7
5,0.409800000000359,0,7
8,NaN,1,7
8,NaN,1,7
1,NaN,1,7
7,NaN,1,7
6,0.293816666664952,0,7
8,NaN,1,7
7,NaN,1,7
2,0.451800000000731,0,7
1,NaN,1,7
2,0.401816666664672,0,7
1,NaN,1,7
1,NaN,1,7
6,0.597766666669486,0,7
7,NaN,1,7
4,NaN,1,7
5,NaN,1,7
3,0.303800000000138,0,7
7,NaN,1,7
3,0.406799999999748,0,7
9,NaN,1,7
1,NaN,1,7
7,NaN,1,7
8,NaN,1,7
9,0.380816666664941,0,7
8,NaN,1,7
5,NaN,1,7
6,0.404783333334308,0,7
7,NaN,1,7
1,NaN,1,7
7,NaN,1,7
1,NaN,1,7
4,NaN,1,7
3,0.499783333335017,0,7
6,0.367799999999988,0,7
9,0.388783333335596,0,7
4,NaN,1,7
1,NaN,1,7
2,0.389816666664956,0,7
4,NaN,1,7
2,0.496783333334861,0,7
6,0.439783333335072,0,7
8,NaN,1,7
1,NaN,1,7
4,NaN,1,7
8,NaN,1,7
4,NaN,1,7
7,NaN,1,7
2,0.310833333334813,0,7
6,0.372816666670133,0,7
3,0.370800000000145,0,7
9,0.518800000000283,0,7
1,NaN,1,7
7,NaN,1,7
9,0.487783333329389,0,7
5,0.535783333335075,0,7
6,0.395800000000236,0,7
5,NaN,1,7
4,NaN,1,7
8,NaN,1,7
6,0.283816666664734,0,7
5,0.390800000000127,0,7
5,0.33881666666457,0,7
8,NaN,1,7
9,NaN,1,7
5,0.493783333334704,0,7
3,0.374783333330015,0,7
5,0.411766666665244,0,7
2,0.379783333335126,0,7
2,0.405816666665487,0,7
3,0.411799999999857,0,7
6,0.395816666665269,0,7
9,NaN,1,7
9,0.440800000000309,0,7
3,0.384799999999814,0,7
8,NaN,1,7
4,NaN,1,7
7,NaN,1,7
2,0.527766666669777,0,7
7,NaN,1,7
8,NaN,1,7
2,0.336800000000039,0,7
3,0.274800000000141,0,7
2,0.309816666665029,0,7
4,NaN,1,7
8,NaN,1,7
6,0.310800000000199,0,7
9,0.438799999999901,0,7
3,0.361783333335097,0,7
1,NaN,1,7
5,NaN,1,7
2,0.294833333329734,0,7
4,NaN,1,7
3,0.245816666665633,0,7
5,0.291799999999967,0,7
2,0.376800000000003,0,7
9,0.733733333329837,0,7
4,NaN,1,7
1,NaN,1,7
4,NaN,1,7
8,NaN,1,7
6,0.32379999999921,0,7
6,0.323783333335086,0,7
3,0.349766666664436,0,7
5,NaN,1,7
7,NaN,1,7
5,NaN,1,7
7,NaN,1,7
8,NaN,1,7
9,0.638733333330492,0,7
6,0.373766666670235,0,7
1,NaN,1,7
9,0.661749999995664,0,7
2,0.44178333333457,0,7
3,0.339766666665128,0,7
2,0.409766666664837,0,7
6,0.0359333333353788,0,7
5,NaN,1,7
5,NaN,1,7
1,NaN,1,7
6,0.443783333329975,0,7
9,0.585733333335156,0,7
9,0.760716666670305,0,7
7,0.05181666667022,0,7
4,NaN,1,7
1,NaN,1,7
7,NaN,1,7
7,NaN,1,7
1,NaN,1,7
6,0.317783333330226,0,7
2,0.285783333334621,0,7
8,NaN,1,7
4,NaN,1,7
8,NaN,1,7
4,NaN,1,7
3,0.485749999999825,0,7
6,0.308783333335668,0,7
2,0.326800000000276,0,7
6,0.382766666665702,0,7
5,NaN,1,7
1,NaN,1,7
9,NaN,1,7
5,NaN,1,7
7,NaN,1,7
2,0.419766666665055,0,7
8,NaN,1,7
5,0.462766666669722,0,7
9,0.36176666666961,0,7
3,0.347800000000461,0,7
1,NaN,1,7
3,0.33378333333485,0,7
7,NaN,1,7
7,NaN,1,7
2,0.393783333329793,0,7
8,NaN,1,7
3,0.259816666664847,0,7
1,NaN,1,7
8,NaN,1,7
8,NaN,1,7
2,0.384766666670657,0,7
8,NaN,1,7
4,NaN,1,7
9,0.372766666665484,0,7
2,0.425783333330401,0,7
9,0.515766666665513,0,7
3,0.485766666670315,0,7
3,0.326783333334788,0,7
4,NaN,1,7
5,NaN,1,7
1,NaN,1,7
7,NaN,1,7
6,0.322783333329426,0,7
4,0.327783333330444,0,7
5,NaN,1,7
7,NaN,1,7
2,0.196799999999712,0,7
1,NaN,1,7
3,0.255783333334875,0,7
8,NaN,1,7
7,NaN,1,7
9,0.569750000005115,0,7
7,NaN,1,7
3,0.368783333335159,0,7
9,0.434766666670839,0,7
5,0.966699999999037,0,7
6,0.350833333334776,0,7
5,0.394766666665419,0,7
9,0.400766666670279,0,7
8,NaN,1,7
8,NaN,1,7
3,0.284766666669384,0,7
5,0.40778333333401,0,7
6,0.327783333335901,0,7
9,0.405766666664931,0,7
1,NaN,1,7
2,0.349799999999959,0,7
4,NaN,1,7
1,NaN,1,7
5,NaN,1,7
4,NaN,1,7
6,0.201799999999821,0,7
9,0.25878333332912,0,7
1,NaN,1,7
4,NaN,1,7
4,NaN,1,7
8,NaN,1,7
9,0.451766666665208,0,7
5,0.0378166666650941,0,7
6,0.398799999999028,0,7
5,NaN,1,7
8,NaN,1,7
8,NaN,1,7
7,NaN,1,7
1,NaN,1,7
7,NaN,1,7
2,0.177800000000389,0,7
1,NaN,1,7
5,0.550766666669006,0,7
2,0.370766666664167,0,7
8,NaN,1,7
9,0.37880000000041,0,7
3,0.391766666663898,0,7
1,NaN,1,7
2,0.380766666665295,0,7
4,NaN,1,7
9,0.615733333330354,0,7
4,NaN,1,7
5,1.05768333333526,0,7
3,0.372783333335065,0,7
6,0.348799999999756,0,7
6,0.391783333335297,0,7
9,0.467766666660282,0,7
2,0.437766666669631,0,7
3,0.357766666665157,0,7
2,0.38380000000052,0,7
6,0.551733333335505,0,7
6,0.420799999999872,0,7
4,NaN,1,7
3,0.290816666669343,0,7
4,2.21951666666973,0,7
6,0.371783333329404,0,7
3,0.332783333330553,0,7
4,NaN,1,7
2,0.486766666665062,0,7
8,NaN,1,7
7,NaN,1,7
8,NaN,1,7
7,NaN,1,7
3,0.413766666664742,0,7
7,NaN,1,7
1,NaN,1,7
7,NaN,1,7
2,0.409800000000359,0,7
1,2.67545000000428,0,7
8,NaN,1,7
4,NaN,1,7
1,NaN,1,7
5,0.421766666665462,0,7
2,0.312783333330117,0,7
7,NaN,1,7
6,0.377783333335174,0,7
3,0.364766666665673,0,7
7,NaN,1,7
9,0.358766666669908,0,7
9,0.409766666670293,0,7
3,0.306799999999384,0,7
1,NaN,1,7
6,0.423783333334541,0,7
7,NaN,1,7
9,0.665750000000116,0,7
2,0.461766666665426,0,7
2,0.630766666665295,0,7
4,NaN,1,7
1,NaN,1,7
5,NaN,1,7
8,NaN,1,7
9,0.578749999998763,0,7
7,NaN,1,7
4,NaN,1,7
8,NaN,1,7
8,NaN,1,7
6,0.389783333330342,0,7
9,0.383783333334577,0,7
8,NaN,1,7
8,NaN,1,7
3,0.222799999999552,0,7
5,0.413783333335232,0,7
5,0.435766666670133,0,7
9,0.435783333329709,0,7
8,NaN,1,7
3,0.301783333334242,0,7
9,0.220800000000054,0,7
5,0.732733333329634,0,7
6,0.477750000004562,0,7
1,NaN,1,7
4,NaN,1,7
4,NaN,1,7
8,NaN,1,7
3,0.247800000000097,0,7
6,0.393783333334795,0,7
1,NaN,1,7
7,NaN,1,7
5,NaN,1,7
5,0.416783333329477,0,7
1,NaN,1,7
2,0.457766666670068,0,7
3,0.316783333330022,0,7
4,NaN,1,7
5,0.0618333333295595,0,7
9,NaN,1,7
2,0.410783333329164,0,7
6,0.364783333328887,0,7
4,NaN,1,7
2,0.402766666669777,0,7
6,0.402766666660682,0,7
2,0.367783333334955,0,7
5,NaN,1,7
6,0.371799999999894,0,7
6,0.247783333335974,0,7
3,0.292766666664647,0,7
7,NaN,1,7
7,NaN,1,7
1,NaN,1,7
1,NaN,1,7
4,NaN,1,7
4,NaN,1,7
3,0.424800000000687,0,7
2,0.345783333335021,0,7
9,0.225833333335686,0,7
7,NaN,1,7
8,NaN,1,7
3,0.348766666670599,0,7
7,NaN,1,7
1,NaN,1,7
2,0.46076666666977,0,7
5,0.301800000000185,0,7
6,0.375799999999799,0,7
9,0.362783333333937,0,7
5,0.484783333335145,0,7
2,0.413766666670199,0,7
2,0.124800000000505,0,7
2,0.447783333334883,0,7
6,0.428749999995489,0,7
2,0.44276666667065,0,7
3,0.516749999995227,0,7
4,NaN,1,7
6,0.45576666666966,0,7
4,NaN,1,7
8,NaN,1,7
7,2.45448333332934,0,7
8,NaN,1,7
3,0.243800000000192,0,7
8,NaN,1,7
4,NaN,1,7
6,0.407783333329462,0,7
3,0.384783333329324,0,7
1,NaN,1,7
8,NaN,1,7
9,0.413766666665651,0,7
4,NaN,1,7
7,NaN,1,7
9,0.798716666665314,0,7
8,NaN,1,7
6,0.439766666670039,0,7
1,NaN,1,7
6,0.381766666665499,0,7
3,0.341783333329658,0,7
4,NaN,1,7
4,NaN,1,7
7,NaN,1,7
7,NaN,1,7
2,0.542766666664647,0,7
1,NaN,1,7
5,0.40876666666918,0,7
5,0.362783333334846,0,7
1,NaN,1,7
5,0.468783333330066,0,7
9,0.79071666667005,0,7
2,0.374766666665892,0,7
7,NaN,1,7
5,NaN,1,7
1,2.67343333333065,0,7
1,NaN,1,7
8,NaN,1,7
7,NaN,1,7
5,0.483766666669908,0,7
4,NaN,1,7
1,NaN,1,7
2,0.442783333334773,0,7
4,NaN,1,7
9,NaN,1,7
9,0.495733333330463,0,7
3,0.374783333335472,0,7
3,0.301783333329695,0,7
4,NaN,1,7
7,NaN,1,7
7,NaN,1,7
2,0.382799999999406,0,7
8,NaN,1,7
9,0.684733333329859,0,7
8,NaN,1,7
7,NaN,1,7
5,0.389783333335799,0,7
2,0.333800000000338,0,7
1,NaN,1,7
6,0.334783333334599,0,7
1,NaN,1,7
5,NaN,1,7
6,0.322799999999916,0,7
3,0.323783333335086,0,7
3,0.347833333335075,0,7
6,0.46778333333441,0,7
9,NaN,1,7
3,0.343783333334613,0,7
9,0.785716666664484,0,7
8,NaN,1,7
1,NaN,1,7
8,NaN,1,7
6,0.398766666660777,0,7
2,0.283799999999246,0,7
9,0.433783333335668,0,7
3,0.310833333334813,0,7
5,0.422783333335246,0,7
3,0.0948166666648831,0,7
2,0.424783333330197,0,7
6,0.464750000004642,0,7
1,NaN,1,7
4,NaN,1,7
5,0.343800000000556,0,7
8,2.11354999999458,0,7
5,NaN,1,7
3,0.360783333335348,0,7
6,0.418766666665761,0,7
5,NaN,1,7
7,NaN,1,7
7,NaN,1,7
2,0.400783333329855,0,7
1,NaN,1,7
5,0.96068333333551,0,7
2,0.342766666664829,0,7
4,NaN,1,7
1,NaN,1,7
1,NaN,1,7
5,0.501766666660842,0,7
8,NaN,1,7
4,NaN,1,7
7,NaN,1,7
3,0.0758333333296832,0,7
9,NaN,1,7
4,NaN,1,7
5,NaN,1,7
9,0.374783333334562,0,7
5,0.374766666670439,0,7
3,0.299783333334744,0,7
2,0.273799999999937,0,7
7,NaN,1,7
7,NaN,1,7
3,0.365833333330556,0,7
8,NaN,1,7
2,0.237799999999879,0,7
9,0.230799999999363,0,7
9,0.436733333329357,0,7
1,NaN,1,7
7,NaN,1,7
8,NaN,1,7
9,0.639733333335244,0,7
8,NaN,1,7
5,0.476766666664844,0,7
7,NaN,1,7
8,NaN,1,7
9,0.485766666669406,0,7
6,0.444766666664691,0,7
3,0.367783333330408,0,7
4,NaN,1,7
4,NaN,1,7
9,0.707716666670422,0,7
4,NaN,1,7
8,NaN,1,7
6,0.178800000000592,0,7
2,0.453783333335195,0,7
1,0.276783333330968,0,7
3,0.616750000004686,0,7
6,0.686699999999291,0,7
9,0.239783333335254,0,7
6,0.074816666670813,0,7
2,0.532750000004853,0,7
1,NaN,1,7
8,NaN,1,7
2,0.338783333335414,0,7
1,NaN,1,7
4,NaN,1,7
6,0.313799999999901,0,7
3,0.235800000000381,0,7
6,0.305816666665123,0,7
7,NaN,1,7
4,NaN,1,7
7,NaN,1,7
4,NaN,1,7
4,NaN,1,7
5,NaN,1,7
2,0.341783333329658,0,7
7,NaN,1,7
3,0.413783333329775,0,7
9,0.458766666670272,0,7
4,NaN,1,7
6,0.438750000004802,0,7
6,0.820733333329372,0,7
6,NaN,1,7
9,0.599749999994856,0,7
7,NaN,1,7
9,0.435783333335166,0,7
3,0.352783333334628,0,7
9,0.695733333330281,0,7
7,NaN,1,7
2,0.364783333335254,0,7
8,NaN,1,7
4,NaN,1,7
1,NaN,1,7
1,NaN,1,7
5,0.743733333330965,0,7
7,NaN,1,7
8,3.16938333333019,0,7
4,NaN,1,7
9,0.51373333333504,0,7
1,NaN,1,7
2,0.396766666670374,0,7
8,NaN,1,7
5,0.427766666665775,0,7
5,0.369800000000396,0,7
3,0.317783333335683,0,7
1,NaN,1,7
6,0.460783333334803,0,7
7,NaN,1,7
6,0.389766666669857,0,7
2,0.361783333335552,0,7
4,NaN,1,7
4,NaN,1,7
8,3.03338333333522,0,7
7,NaN,1,7
1,NaN,1,7
6,0.351783333334424,0,7
2,0.397783333330153,0,7
5,0.420799999999872,0,7
8,3.06239999999889,0,7
6,0.163816666664388,0,7
4,NaN,1,7
2,0.430766666665477,0,7
9,0.527750000005653,0,7
1,NaN,1,7
5,0.445733333329372,0,7
8,NaN,1,7
7,NaN,1,7
8,NaN,1,7
7,NaN,1,7
9,0.416766666669901,0,7
3,0.234800000000178,0,7
2,0.373783333335268,0,7
8,NaN,1,7
9,0.565749999995205,0,7
2,0.404783333335217,0,7
1,NaN,1,7
8,NaN,1,7
6,0.361783333334643,0,7
5,0.595733333329918,0,7
4,NaN,1,7
7,NaN,1,7
3,0.38276666667025,0,7
3,0.340816666664978,0,7
1,NaN,1,7
3,0.316800000000512,0,7
3,0.525750000005246,0,7
5,0.0898166666647739,0,7
9,0.429766666669821,0,7
5,0.422766666665666,0,7
6,0.785716666665394,0,7
1,NaN,1,7
2,0.471766666669282,0,7
3,0.356783333330895,0,7
4,NaN,1,7
7,NaN,1,7
4,NaN,1,7
9,0.737749999995685,0,7
8,NaN,1,7
3,0.270783333329746,0,7
2,0.385783333334984,0,7
9,0.448766666665506,0,7
2,0.435766666660129,0,7
8,NaN,1,7
2,0.238800000000083,0,7
5,0.352783333334628,0,7
8,NaN,1,7
2,0.291800000000876,0,7
4,NaN,1,7
2,0.407783333329462,0,7
7,NaN,1,7
8,NaN,1,7
3,0.319800000000214,0,7
5,0.526766666670483,0,7
7,NaN,1,7
4,NaN,1,7
7,NaN,1,7
9,0.484749999994165,0,7
6,0.385766666669952,0,7
5,0.407783333335829,0,7
3,0.359783333335145,0,7
6,0.342816666664476,0,7
8,NaN,1,7
3,0.294800000000578,0,7
3,0.367766666669922,0,7
6,0.406766666659678,0,7
6,0.353783333334832,0,7
7,NaN,1,7
4,NaN,1,7
3,0.271783333334497,0,7
2,0.336783333330459,0,7
1,NaN,1,7
3,0.320766666670352,0,7
5,0.425733333339849,0,7
9,NaN,1,7
1,NaN,1,7
8,2.10553333332973,0,7
8,NaN,1,7
1,NaN,1,7
9,0.650733333339303,0,7
5,0.446733333329576,0,7
2,0.347749999995358,0,7
3,0.352766666670504,0,7
1,NaN,1,7
9,0.768699999999626,0,7
6,0.353766666660704,0,7
2,0.345750000004955,0,7
7,NaN,1,7
1,NaN,1,7
1,NaN,1,7
5,1.23863333333065,0,7
4,NaN,1,7
1,NaN,1,7
1,NaN,1,7
5,0.645733333330099,0,7
1,NaN,1,7
5,NaN,1,8
1,NaN,1,8
7,NaN,1,8
2,0.512800000000013,0,8
3,0.342849999999999,0,8
8,NaN,1,8
6,0.311816666666701,0,8
8,NaN,1,8
3,0.29983333333351,0,8
6,0.373800000000017,0,8
4,NaN,1,8
2,0.526833333333002,0,8
2,0.431799999999981,0,8
8,NaN,1,8
7,NaN,1,8
2,0.317816666666999,0,8
8,NaN,1,8
6,0.233833333332996,0,8
5,NaN,1,8
5,NaN,1,8
4,NaN,1,8
9,NaN,1,8
7,NaN,1,8
9,1.1087,0,8
7,NaN,1,8
3,0.328833333333478,0,8
5,NaN,1,8
1,NaN,1,8
8,NaN,1,8
1,NaN,1,8
5,NaN,1,8
7,NaN,1,8
5,NaN,1,8
1,NaN,1,8
2,0.376833333333479,0,8
5,NaN,1,8
5,1.85363333333351,0,8
3,0.346833333332995,0,8
6,0.422799999999995,0,8
4,NaN,1,8
1,NaN,1,8
9,0.949733333333484,0,8
3,0.365800000000036,0,8
5,NaN,1,8
4,NaN,1,8
3,0.28885000000048,0,8
2,0.364833333333536,0,8
8,3.07843333333301,0,8
6,0.374799999999937,0,8
8,NaN,1,8
7,NaN,1,8
8,NaN,1,8
4,NaN,1,8
2,0.587766666666539,0,8
1,NaN,1,8
2,0.300816666666492,0,8
7,NaN,1,8
2,0.527800000000013,0,8
6,0.381833333332963,0,8
9,NaN,1,8
9,0.495800000000031,0,8
1,NaN,1,8
1,NaN,1,8
6,0.386833333333527,0,8
4,NaN,1,8
3,0.329816666666488,0,8
6,0.409799999999905,0,8
7,NaN,1,8
3,0.412816666666686,0,8
1,NaN,1,8
9,NaN,1,8
9,0.362800000000107,0,8
7,NaN,1,8
8,NaN,1,8
9,0.370816666666428,0,8
3,0.362833333332901,0,8
6,0.383816666666462,0,8
4,NaN,1,8
4,NaN,1,8
9,0.844750000000545,0,8
4,NaN,1,8
7,NaN,1,8
1,NaN,1,8
2,0.635766666666427,0,8
9,NaN,1,8
6,0.331850000000031,0,8
6,0.423816666666539,0,8
7,NaN,1,8
4,NaN,1,8
9,NaN,1,8
5,NaN,1,8
8,NaN,1,8
6,0.318816666666635,0,8
2,0.468816666667067,0,8
5,NaN,1,8
1,NaN,1,8
1,NaN,1,8
4,NaN,1,8
4,NaN,1,8
9,NaN,1,8
2,0.249866666666435,0,8
6,0.406799999999976,0,8
9,NaN,1,8
5,NaN,1,8
7,NaN,1,8
5,NaN,1,8
7,NaN,1,8
3,0.395816666666406,0,8
9,NaN,1,8
3,0.318833333332918,0,8
3,0.337816666666981,0,8
3,0.169850000000565,0,8
9,NaN,1,8
2,0.38881666666714,0,8
9,NaN,1,8
5,0.475800000000049,0,8
3,0.279833333333499,0,8
6,0.296816666667041,0,8
7,NaN,1,8
8,NaN,1,8
1,NaN,1,8
4,NaN,1,8
7,NaN,1,8
8,NaN,1,8
1,NaN,1,8
5,NaN,1,8
3,0.232816666666395,0,8
8,NaN,1,8
4,NaN,1,8
3,0.209850000004963,0,8
7,NaN,1,8
7,NaN,1,8
9,NaN,1,8
5,NaN,1,8
4,NaN,1,8
8,NaN,1,8
5,NaN,1,8
6,0.244850000000042,0,8
2,0.375800000000027,0,8
3,0.330833333329792,0,8
8,NaN,1,8
2,0.417816666665203,0,8
6,0.301833333335026,0,8
6,0.405816666665032,0,8
1,NaN,1,8
5,0.79775000000518,0,8
9,0.747766666665029,0,8
2,0.41381666666507,0,8
4,NaN,1,8
3,0.184833333330062,0,8
4,NaN,1,8
6,0.415816666669798,0,8
1,NaN,1,8
8,NaN,1,8
2,0.450800000000072,0,8
4,NaN,1,8
1,NaN,1,8
8,NaN,1,8
2,0.250816666664832,0,8
1,NaN,1,8
8,NaN,1,8
7,NaN,1,8
9,NaN,1,8
1,NaN,1,8
3,0.353816666670127,0,8
6,0.406800000000203,0,8
5,NaN,1,8
7,NaN,1,8
2,0.330816666665214,0,8
6,0.360816666669962,0,8
3,0.386816666669802,0,8
4,NaN,1,8
5,NaN,1,8
3,0.24381666667,0,8
9,0.398800000000165,0,8
7,NaN,1,8
4,NaN,1,8
8,NaN,1,8
7,NaN,1,8
2,0.19685000000004,0,8
2,0.39178333333507,0,8
4,NaN,1,8
4,NaN,1,8
8,NaN,1,8
9,NaN,1,8
9,NaN,1,8
9,0.575766666660002,0,8
3,0.385800000000017,0,8
3,0.307800000000043,0,8
4,NaN,1,8
4,NaN,1,8
7,NaN,1,8
5,0.653749999999945,0,8
8,NaN,1,8
1,NaN,1,8
9,NaN,1,8
7,NaN,1,8
7,NaN,1,8
6,0.371799999999894,0,8
1,NaN,1,8
8,NaN,1,8
5,0.348833333330049,0,8
7,NaN,1,8
2,0.343799999999646,0,8
2,0.380783333334875,0,8
1,NaN,1,8
5,0.506750000000011,0,8
6,0.273783333334904,0,8
9,NaN,1,8
1,NaN,1,8
5,0.19978333333529,0,8
9,0.47578333333513,0,8
6,0.371783333334861,0,8
8,NaN,1,8
7,NaN,1,8
8,NaN,1,8
5,0.334766666660016,0,8
6,0.331816666664963,0,8
8,NaN,1,8
3,0.236799999999903,0,8
9,0.338783333334959,0,8
6,0.394766666659962,0,8
4,NaN,1,8
6,0.399766666659843,0,8
7,NaN,1,8
1,NaN,1,8
3,0.134833333339884,0,8
2,0.317783333330226,0,8
1,NaN,1,8
3,0.351783333335106,0,8
8,NaN,1,8
2,0.257783333335055,0,8
3,0.280766666659929,0,8
5,0.264766666670312,0,8
1,NaN,1,8
2,0.205799999999954,0,8
5,NaN,1,8
4,NaN,1,8
8,NaN,1,8
1,NaN,1,8
2,0.204799999999977,0,8
6,0.326783333335243,0,8
4,NaN,1,8
5,0.800700000000006,0,8
1,NaN,1,8
3,0.251800000000003,0,8
7,NaN,1,8
4,NaN,1,8
2,0.447750000005044,0,8
7,NaN,1,8
2,0.318750000000136,0,8
2,0.345766666659983,0,8
6,0.449766666669802,0,8
2,0.288783333334777,0,8
1,NaN,1,8
9,0.596749999995154,0,8
5,NaN,1,8
7,NaN,1,8
7,NaN,1,8
7,NaN,1,8
3,0.29478333333509,0,8
6,0.352833333340186,0,8
1,NaN,1,8
2,0.253799999999956,0,8
6,0.410750000000007,0,8
9,0.364800000000287,0,8
5,0.431766666669773,0,8
5,NaN,1,8
6,0.247766666670032,0,8
8,NaN,1,8
4,NaN,1,8
4,NaN,1,8
9,NaN,1,8
8,NaN,1,8
9,0.55673333332993,0,8
8,NaN,1,8
4,NaN,1,8
6,0.239800000000287,0,8
8,NaN,1,8
9,NaN,1,8
4,NaN,1,8
4,NaN,1,8
8,NaN,1,8
3,0.225799999999708,0,8
9,NaN,1,8
9,NaN,1,8
4,NaN,1,8
5,NaN,1,8
1,NaN,1,8
1,NaN,1,8
3,0.400733333329754,0,8
9,0.567733333330125,0,8
6,0.479733333329932,0,8
3,0.252800000000207,0,8
1,NaN,1,8
2,0.219800000000305,0,8
7,NaN,1,8
5,2.44246666667004,0,8
6,0.404766666659725,0,8
8,1.48459999999977,0,8
5,NaN,1,8
2,0.47273333332987,0,8
9,0.452733333339893,0,8
3,0.349766666670348,0,8
5,NaN,1,8
6,0.314766666670039,0,8
7,NaN,1,8
1,NaN,1,8
8,NaN,1,8
5,NaN,1,8
8,NaN,1,8
6,0.138799999999719,0,8
4,NaN,1,8
8,NaN,1,8
3,0.243766666659667,0,8
2,0.396766666659914,0,8
3,0.305783333335057,0,8
7,NaN,1,8
1,NaN,1,8
3,0.178766666670072,0,8
4,NaN,1,8
1,NaN,1,8
7,NaN,1,8
2,0.18080000000009,0,8
5,NaN,1,8
7,NaN,1,8
4,NaN,1,8
6,0.330749999995078,0,8
7,NaN,1,8
4,NaN,1,8
5,NaN,1,8
2,0.0878333333298542,0,8
2,0.30076666667037,0,8
1,NaN,1,8
2,0.252749999994649,0,8
6,0.357766666670159,0,8
7,NaN,1,8
2,0.415766666669697,0,8
8,NaN,1,8
6,0.200783333330037,0,8
8,NaN,1,8
8,NaN,1,8
8,NaN,1,8
9,0.229800000000068,0,8
3,0.358766666669908,0,8
7,NaN,1,8
3,0.234766666670112,0,8
9,0.316733333339471,0,8
2,0.350766666670097,0,8
3,0.327749999999924,0,8
7,NaN,1,8
3,0.30176666665966,0,8
3,0.338766666660376,0,8
2,0.32778333332999,0,8
2,0.355766666669751,0,8
9,NaN,1,8
9,0.259766666669748,0,8
4,NaN,1,8
3,0.346766666669737,0,8
6,0.385766666669952,0,8
5,NaN,1,8
6,0.249766666669984,0,8
4,NaN,1,8
9,NaN,1,8
1,NaN,1,8
1,NaN,1,8
7,NaN,1,8
5,NaN,1,8
6,0.323766666659594,0,8
7,NaN,1,8
1,NaN,1,8
2,0.501733333330321,0,8
1,NaN,1,8
6,0.357749999995121,0,8
9,0.426766666670119,0,8
5,NaN,1,8
1,NaN,1,8
2,0.453733333330092,0,8
4,NaN,1,8
1,NaN,1,8
3,0.237799999999879,0,8
5,0.636750000005122,0,8
4,NaN,1,8
9,NaN,1,8
4,NaN,1,8
5,0.697733333329779,0,8
1,NaN,1,8
7,NaN,1,8
5,0.560733333330063,0,8
6,0.365783333330455,0,8
9,0.370766666665077,0,8
6,0.403766666669981,0,8
8,NaN,1,8
3,0.312766666670086,0,8
1,NaN,1,8
8,NaN,1,8
7,NaN,1,8
9,0.346766666670192,0,8
5,0.487749999995231,0,8
4,NaN,1,8
3,0.245766666660074,0,8
8,NaN,1,8
8,NaN,1,8
4,NaN,1,8
8,NaN,1,8
1,NaN,1,8
8,NaN,1,8
8,NaN,1,8
1,NaN,1,8
